,pivot,s1,s2,s3,s4,r1,r2,r3,r4
190,10505.74609233,10456.21105386226,10425.60825522774,10376.07321676,10326.53817829226,10555.28113079774,10585.88392943226,10635.418967900001,10684.954006367741
191,10461.105703866668,10444.743446953707,10434.634827499627,10418.272570586667,10401.910313673707,10477.467960779628,10487.576580233708,10503.938837146668,10520.301094059629
192,10477.287302949999,10465.39054319652,10458.04071256348,10446.14395281,10434.24719305652,10489.184062703478,10496.533893336518,10508.430653089998,10520.327412843477
193,10517.880672773334,10484.020782825814,10463.102107360854,10429.242217413333,10395.382327465813,10551.740562720854,10572.659238185814,10606.519128133334,10640.379018080854
194,10505.152192563333,10465.445101096493,10440.914018410174,10401.206926943334,10361.499835476494,10544.859284030174,10569.390366716492,10609.097458183332,10648.804549650173
195,10452.163794216665,10439.458863398266,10431.609743835066,10418.904813016667,10406.199882198267,10464.868725035065,10472.717844598264,10485.422775416664,10498.127706235064
196,10494.780341513333,10481.788740895932,10473.762516430734,10460.770915813333,10447.779315195932,10507.771942130734,10515.798166595932,10528.789767213333,10541.781367830734
197,10464.795055223332,10442.665573220213,10428.993956066452,10406.864474063332,10384.734992060212,10486.924537226452,10500.596154380213,10522.725636383333,10544.855118386453
198,10434.132678656666,10422.919011203865,10415.991195709466,10404.777528256665,10393.563860803864,10445.346346109467,10452.274161603866,10463.487829056667,10474.701496509468
199,10423.71816541,10402.81691263138,10389.90409677862,10369.002844,10348.10159122138,10444.61941818862,10457.53223404138,10478.43348682,10499.33473959862
200,10416.149261553333,10401.527076921653,10392.493475945015,10377.871291313335,10363.249106681655,10430.771446185014,10439.805047161652,10454.427231793332,10469.049416425012
201,10439.870002509999,10412.954661763419,10396.326336066579,10369.410995319999,10342.495654573419,10466.785343256579,10483.413668953419,10510.329009699999,10537.24435044658
202,10434.632862423334,10418.808354420495,10409.031956806173,10393.207448803334,10377.382940800495,10450.457370426173,10460.233768040494,10476.058276043334,10491.882784046173
203,10429.011022106666,10408.399332330106,10395.665408803226,10375.053719026666,10354.442029250105,10449.622711883227,10462.356635410106,10482.968325186666,10503.580014963227
204,10431.03678063,10419.61962207898,10412.566089571019,10401.14893102,10389.73177246898,10442.45393918102,10449.507471688981,10460.92463024,10472.34178879102
205,10415.53715934,10402.526023467979,10394.487730102019,10381.476594229998,10368.465458357978,10428.54829521202,10436.58658857798,10449.59772445,10462.608860322021
206,10465.58411925,10434.2451696227,10414.883933727298,10383.544984099999,10352.2060344727,10496.923068877299,10516.2843047727,10547.6232544,10578.962204027299
207,10452.262935573333,10430.968654573135,10417.813025473533,10396.518744473335,10375.224463473136,10473.557216573532,10486.712845673133,10508.007126673332,10529.30140767353
208,10398.88003373,10379.70707582122,10367.86200234878,10348.68904444,10329.51608653122,10418.05299163878,10429.89806511122,10449.07102302,10468.24398092878
209,10364.982459403333,10344.864052010253,10332.434878856413,10312.316471463333,10292.198064070253,10385.100866796412,10397.530039950252,10417.648447343332,10437.766854736412
210,10361.011773776667,10342.825168559906,10331.589464813427,10313.402859596667,10295.216254379906,10379.198378993427,10390.434082739906,10408.620687956667,10426.807293173428
211,10331.734097976667,10306.699299907466,10291.232775445867,10266.197977376667,10241.163179307467,10356.768896045867,10372.235420507466,10397.270218576667,10422.305016645867
212,10318.815963940002,10290.872474063082,10273.608956756922,10245.665466880002,10217.721977003082,10346.759453816921,10364.022971123082,10391.966461000002,10419.909950876921
213,10303.265944153332,10287.497306523133,10277.755425683532,10261.986788053333,10246.218150423134,10319.034581783531,10328.776462623133,10344.545100253332,10360.31373788353
214,10294.997822243333,10265.425286925893,10247.155343640774,10217.582808323334,10188.010273005893,10324.570357560773,10342.840300845892,10372.412836163332,10401.985371480772
215,10226.422414226667,10178.018123346967,10148.113901756367,10099.709610876667,10051.305319996967,10274.826705106367,10304.730926696966,10353.135217576666,10401.539508456366
216,10199.17078174,10156.55077376318,10130.220088206821,10087.60008023,10044.98007225318,10241.79078971682,10268.12147527318,10310.74148325,10353.36149122682
217,10149.150227203334,10079.175860846693,10035.945624039974,9965.971257683334,9895.996891326693,10219.124593559975,10262.354830366694,10332.329196723334,10402.303563079975
218,10025.877385083333,9986.595313780354,9962.326808996313,9923.044737693333,9883.762666390354,10065.159456386313,10089.427961170353,10128.710032473333,10167.992103776312
219,10139.703356323334,10048.715324008195,9992.502822368475,9901.514790053336,9810.526757738196,10230.691388638474,10286.903890278194,10377.891922593333,10468.879954908472
220,10261.131055339998,10211.311650819758,10180.533170540239,10130.713766019999,10080.894361499759,10310.950459860238,10341.728940139757,10391.548344659997,10441.367749180237
221,10272.870303376665,10229.753857944665,10203.116472808666,10160.000027376665,10116.883581944665,10315.986748808666,10342.624133944664,10385.740579376665,10428.857024808665
222,10300.270808386667,10273.897894312107,10257.604680381226,10231.231766306666,10204.858852232106,10326.643722461227,10342.936936392109,10369.309850466669,10395.682764541229
223,10307.971393540001,10286.227419698822,10272.793969891181,10251.049996050002,10229.306022208822,10329.71536738118,10343.148817188821,10364.89279103,10386.63676487118
224,10280.713061083334,10260.126210138613,10247.407632068054,10226.820781123333,10206.233930178612,10301.299912028055,10314.018490098613,10334.605341043334,10355.192191988055
225,10248.525340126665,10216.376176001846,10196.514388741485,10164.365224616666,10132.216060491846,10280.674504251485,10300.536291511846,10332.685455636665,10364.834619761485
226,10177.395530733333,10091.640098567492,10038.660302779173,9952.904870613333,9867.149438447492,10263.150962899173,10316.130758687492,10401.886190853333,10487.641623019173
227,10176.644884736666,10121.876723402285,10088.040895981047,10033.272734646665,9978.504573312284,10231.413046071048,10265.248873492286,10320.017034826667,10374.785196161049
228,10112.1782531,10075.21817401514,10052.384198454862,10015.424119370002,9978.464040285142,10149.13833218486,10171.97230774514,10208.93238683,10245.89246591486
229,10100.604226666665,10057.851100013626,10031.438173599705,9988.685046946666,9945.931920293628,10143.357353319703,10169.770279733624,10212.523406386663,10255.276533039701
230,10060.487701893333,9918.618735468814,9830.971939457853,9689.102973033334,9547.234006608815,10202.356668317852,10290.003464328813,10431.872430753332,10573.741397177851
231,9996.41908238,9882.68110602098,9812.41366512902,9698.67568877,9584.93771241098,10110.15705873902,10180.42449963098,10294.16247599,10407.90045234902
232,9953.626718106667,9905.530216255047,9875.816147048286,9827.719645196667,9779.623143345047,10001.723219958287,10031.437289165047,10079.533791016667,10127.630292868287
233,9993.35206953,9923.581059979479,9880.47645722052,9810.70544767,9740.934438119479,10063.12307908052,10106.227681839478,10175.99869139,10245.76970094052
234,10054.864881686664,10005.711876090025,9975.345097763304,9926.192092166664,9877.039086570025,10104.017887283304,10134.384665610025,10183.537671206665,10232.690676803304
235,10047.527426733333,10008.972772390514,9985.153666566153,9946.599012223334,9908.044357880515,10086.082081076152,10109.901186900513,10148.455841243333,10187.010495586152
236,10077.919778576666,10044.085195277286,10023.182154286047,9989.347570986667,9955.512987687287,10111.754361876046,10132.657402867286,10166.491986166666,10200.326569466046
237,10100.07338708,10079.25985919562,10066.40123987438,10045.58771199,10024.77418410562,10120.88691496438,10133.74553428562,10154.55906217,10175.37259005438
238,10020.06936055,9985.96858317114,9964.90108719886,9930.800309819999,9896.699532441138,10054.17013792886,10075.23763390114,10109.338411280001,10143.439188658862
239,10054.639653813334,10004.734262300213,9973.902659166455,9923.997267653334,9874.091876140214,10104.545045326455,10135.376648460213,10185.282039973334,10235.187431486454
240,10144.37232414,10107.79058713774,10085.190351712261,10048.608614710001,10012.026877707742,10180.95406114226,10203.55429656774,10240.13603357,10276.717770572259
241,10188.021366203335,10146.059314273974,10120.135114652696,10078.173062723336,10036.211010793975,10229.983418132695,10255.907617753974,10297.869669683334,10339.831721612694
242,10194.013604913334,10159.860092121235,10138.760016155435,10104.606503363335,10070.452990571235,10228.167117705434,10249.267193671234,10283.420706463334,10317.574219255433
243,10188.658849376667,10168.458760310246,10155.979124133088,10135.779035066667,10115.578946000247,10208.858938443087,10221.338574620246,10241.538663686666,10261.738752753086
244,10145.195029333334,10119.759525717334,10104.045444949334,10078.609941333334,10053.174437717335,10170.630532949333,10186.344613717334,10211.780117333334,10237.215620949333
245,10099.317381796667,10069.140765553468,10050.497620439866,10020.321004196667,9990.144387953467,10129.493998039867,10148.137143153468,10178.313759396668,10208.490375639867
246,10126.286922590001,10084.783006351021,10059.141843438982,10017.637927200001,9976.134010961021,10167.790838828982,10193.432001741021,10234.935917980001,10276.439834218982
247,10141.520268583334,10119.648103839194,10106.135457557473,10084.263292813333,10062.391128069194,10163.392433327474,10176.905079609194,10198.777244353334,10220.649409097474
248,10158.54228539,10132.83660378978,10116.95560678022,10091.24992518,10065.54424357978,10184.24796699022,10200.12896399978,10225.8346456,10251.54032720022
249,10155.487333266667,10116.407235081766,10092.263509501567,10053.183411316666,10014.103313131765,10194.567431451567,10218.711157031767,10257.791255216667,10296.871353401568
250,10067.388634806666,10025.328669714547,9999.343979238785,9957.284014146666,9915.224049054546,10109.448599898786,10135.433290374547,10177.493255466667,10219.553220558786
251,10047.722234743334,10026.858999666674,10013.969671189994,9993.106436113334,9972.243201036674,10068.585469819995,10081.474798296675,10102.338033373335,10123.201268449995
252,10109.238249066666,10088.916269931346,10076.361329941985,10056.039350806665,10035.717371671344,10129.560228201986,10142.115168191347,10162.437147326667,10182.759126461988
253,10095.320632813333,10079.760960601114,10070.148178815552,10054.588506603333,10039.028834391114,10110.880305025552,10120.493086811113,10136.052759023332,10151.612431235551
254,10134.975153496665,10105.635004303706,10087.508629409625,10058.168480216666,10028.828331023706,10164.315302689625,10182.441677583705,10211.781826776665,10241.121975969625
255,10166.70450771,10152.71543454866,10144.07297050134,10130.08389734,10116.094824178661,10180.693580871339,10189.336044918658,10203.325118079998,10217.314191241338
256,10220.332024210002,10185.969839490523,10164.740845789482,10130.378661070003,10096.016476350524,10254.69420892948,10275.923202630522,10310.28538735,10344.64757206948
257,10214.032085023333,10187.595741430252,10171.263340676413,10144.826997083332,10118.39065349025,10240.468428616414,10256.800829370253,10283.237172963334,10309.673516556415
258,10225.047849933333,10198.665773202953,10182.366898573713,10155.984821843333,10129.602745112952,10251.429926663714,10267.728801292953,10294.110878023333,10320.492954753714
259,10235.706344456667,10205.368697702586,10186.626067770747,10156.288421016667,10125.950774262586,10266.043991210747,10284.786621142586,10315.124267896666,10345.461914650747
260,10200.49636577,10174.2640746738,10158.0577377662,10131.82544667,10105.5931555738,10226.728656866198,10242.934993773799,10269.167284869998,10295.399575966198
261,10194.521508376665,10171.311813542585,10156.972839770744,10133.763144936664,10110.553450102583,10217.731203210746,10232.070176982586,10255.279871816667,10278.489566650747
262,10216.328687853334,10195.825205203635,10183.158132153034,10162.654649503334,10142.151166853635,10236.832170503034,10249.499243553635,10270.002726203335,10290.506208853034
